Speaker_d,filename_d,Group_d,Vowel_d,utts_vow_d,F1_d,F2_d
nordmeyer,n54.6,n54,  @:  ,nordmeyer:n54.6_  @:  ,661.5420147,1326.903266
nordmeyer,n54.6,n54,  i:  ,nordmeyer:n54.6_  i:  ,462.6446557,2007.086184
nordmeyer,n54.7,n54,  A  ,nordmeyer:n54.7_  A  ,762.3911221,1815.190268
nordmeyer,n54.7,n54,  a:  ,nordmeyer:n54.7_  a:  ,777.0284341,1331.986195
nordmeyer,n54.7,n54,  A  ,nordmeyer:n54.7_  A  ,677.2126416,1906.033911
nordmeyer,n54.7,n54,  o:  ,nordmeyer:n54.7_  o:  ,554.6012366,1358.72114
nordmeyer,n54.7,n54,  i:  ,nordmeyer:n54.7_  i:  ,490.7517975,1941.330215
nordmeyer,n54.7,n54,  V  ,nordmeyer:n54.7_  V  ,702.5528123,1522.889928
nordmeyer,n54.7,n54,  O  ,nordmeyer:n54.7_  O  ,778.7619623,1286.701754
nordmeyer,n54.7,n54,  A  ,nordmeyer:n54.7_  A  ,776.7525344,1773.334441
nordmeyer,n54.7,n54,  E  ,nordmeyer:n54.7_  E  ,717.8170855,1825.673159
nordmeyer,n54.7,n54,  E  ,nordmeyer:n54.7_  E  ,631.0767894,1791.359964
nordmeyer,n54.7,n54,  E  ,nordmeyer:n54.7_  E  ,541.4638431,1978.661669
nordmeyer,n54.8,n54,  o:  ,nordmeyer:n54.8_  o:  ,626.2366841,1570.372806
nordmeyer,n54.8,n54,  o:  ,nordmeyer:n54.8_  o:  ,584.0487194,1250.687195
nordmeyer,n54.8,n54,  O  ,nordmeyer:n54.8_  O  ,654.0058318,1077.316485
nordmeyer,n54.8,n54,  E  ,nordmeyer:n54.8_  E  ,509.6555567,1845.72796
nordmeyer,n54.8,n54,  a:  ,nordmeyer:n54.8_  a:  ,739.4751214,1283.668886
nordmeyer,n54.8,n54,  I  ,nordmeyer:n54.8_  I  ,522.2946703,1917.084121
nordmeyer,n54.8,n54,  A  ,nordmeyer:n54.8_  A  ,722.8477567,1809.235055
nordmeyer,n54.8,n54,  a:  ,nordmeyer:n54.8_  a:  ,729.656312,1312.322233
nordmeyer,n54.8,n54,  A  ,nordmeyer:n54.8_  A  ,647.2977788,1625.242337
nordmeyer,n54.8,n54,  A  ,nordmeyer:n54.8_  A  ,785.9208707,1949.112978
nordmeyer,n54.8,n54,  E  ,nordmeyer:n54.8_  E  ,544.1600805,1779.852608
nordmeyer,n54.8,n54,  A  ,nordmeyer:n54.8_  A  ,709.3523071,1822.514227
nordmeyer,n54.8,n54,  a:  ,nordmeyer:n54.8_  a:  ,657.4191055,1229.826031
nordmeyer,n54.8,n54,  @:  ,nordmeyer:n54.8_  @:  ,620.1034311,1351.29285
nordmeyer,n54.9,n54,  A  ,nordmeyer:n54.9_  A  ,673.5987073,1560.655357
nordmeyer,n54.9,n54,  i:  ,nordmeyer:n54.9_  i:  ,547.0920349,1969.710477
nordmeyer,n54.9,n54,  A  ,nordmeyer:n54.9_  A  ,754.3199995,1680.928753
nordmeyer,n54.9,n54,  V  ,nordmeyer:n54.9_  V  ,692.7089138,1284.993168
nordmeyer,n54.9,n54,  O  ,nordmeyer:n54.9_  O  ,766.9941079,1481.206091
nordmeyer,n54.9,n54,  V  ,nordmeyer:n54.9_  V  ,669.106604,1318.027753
nordmeyer,n54.9,n54,  E  ,nordmeyer:n54.9_  E  ,614.9039278,1935.109798
nordmeyer,n54.9,n54,  V  ,nordmeyer:n54.9_  V  ,716.4328487,1416.280717
nordmeyer,n54.9,n54,  E  ,nordmeyer:n54.9_  E  ,551.9669523,1503.658499
nordmeyer,n54.9,n54,  E  ,nordmeyer:n54.9_  E  ,542.9126406,1899.577062
nordmeyer,n54.9,n54,  V  ,nordmeyer:n54.9_  V  ,756.4190795,1507.02587
nordmeyer,n54.9,n54,  o:  ,nordmeyer:n54.9_  o:  ,534.4774105,1143.027913
nordmeyer,n54.9,n54,  I  ,nordmeyer:n54.9_  I  ,533.8316036,1897.660552
nordmeyer,n54.9,n54,  V  ,nordmeyer:n54.9_  V  ,735.4367165,1404.820301
nordmeyer,n7001a,n70,  a:  ,nordmeyer:n7001a_  a:  ,516.8833375,1305.325996
nordmeyer,n7001a,n70,  O  ,nordmeyer:n7001a_  O  ,555.1251851,1188.281449
nordmeyer,n7001a,n70,  O  ,nordmeyer:n7001a_  O  ,571.6646324,1164.148472
nordmeyer,n7001a,n70,  A  ,nordmeyer:n7001a_  A  ,642.0783386,2067.48754
nordmeyer,n7001a,n70,  a:  ,nordmeyer:n7001a_  a:  ,628.8961168,1383.072934
nordmeyer,n7001a,n70,  V  ,nordmeyer:n7001a_  V  ,630.8375568,1371.754027
nordmeyer,n7001a,n70,  A  ,nordmeyer:n7001a_  A  ,513.9416819,1703.125975
nordmeyer,n7001a,n70,  A  ,nordmeyer:n7001a_  A  ,641.2623838,1910.10825
nordmeyer,n7001a,n70,  I  ,nordmeyer:n7001a_  I  ,358.2174789,2033.969369
nordmeyer,n7001a,n70,  E  ,nordmeyer:n7001a_  E  ,443.1665523,1822.123841
nordmeyer,n7001a,n70,  I  ,nordmeyer:n7001a_  I  ,468.0161212,2125.621169
nordmeyer,n7001a,n70,  o:  ,nordmeyer:n7001a_  o:  ,435.8722203,1198.05131
nordmeyer,n7001a,n70,  V  ,nordmeyer:n7001a_  V  ,684.0384563,1503.782761
nordmeyer,n7001b,n70,  E  ,nordmeyer:n7001b_  E  ,383.8241189,1994.053268
nordmeyer,n7001b,n70,  u:  ,nordmeyer:n7001b_  u:  ,394.2288065,1784.833663
nordmeyer,n7001b,n70,  i:  ,nordmeyer:n7001b_  i:  ,360.3629172,2202.395247
nordmeyer,n7001b,n70,  E  ,nordmeyer:n7001b_  E  ,434.796209,1522.281694
nordmeyer,n7001b,n70,  o:  ,nordmeyer:n7001b_  o:  ,444.5254915,1381.972848
nordmeyer,n7001b,n70,  I  ,nordmeyer:n7001b_  I  ,482.6266594,1646.369295
nordmeyer,n7001b,n70,  a:  ,nordmeyer:n7001b_  a:  ,489.5649141,1327.885261
nordmeyer,n7001b,n70,  V  ,nordmeyer:n7001b_  V  ,731.1597307,1461.069542
nordmeyer,n7001b,n70,  V  ,nordmeyer:n7001b_  V  ,743.4356926,1602.484389
nordmeyer,n7001b,n70,  V  ,nordmeyer:n7001b_  V  ,627.990962,1309.572321
nordmeyer,n7003b,n70,  @:  ,nordmeyer:n7003b_  @:  ,485.8409208,1373.569695
nordmeyer,n7003b,n70,  E  ,nordmeyer:n7003b_  E  ,399.3405828,1789.396598
nordmeyer,n7003b,n70,  O  ,nordmeyer:n7003b_  O  ,549.1616096,1179.088383
nordmeyer,n7003b,n70,  E  ,nordmeyer:n7003b_  E  ,465.7573834,1827.897984
nordmeyer,n7003b,n70,  i:  ,nordmeyer:n7003b_  i:  ,391.7488099,2261.739877
nordmeyer,n7003b,n70,  @:  ,nordmeyer:n7003b_  @:  ,524.991071,1345.464665
nordmeyer,n7004a,n70,  V  ,nordmeyer:n7004a_  V  ,595.4249208,1359.201296
nordmeyer,n7004a,n70,  V  ,nordmeyer:n7004a_  V  ,571.7204625,1349.52704
nordmeyer,n7004a,n70,  O  ,nordmeyer:n7004a_  O  ,577.7415793,1005.36319
nordmeyer,n7004a,n70,  I  ,nordmeyer:n7004a_  I  ,366.8722411,2111.902328
nordmeyer,n7004a,n70,  A  ,nordmeyer:n7004a_  A  ,667.3392759,1920.507893
nordmeyer,n7004a,n70,  a:  ,nordmeyer:n7004a_  a:  ,598.475357,1358.787778
nordmeyer,n7004a,n70,  A  ,nordmeyer:n7004a_  A  ,525.8094292,1801.351781
nordmeyer,n7004a,n70,  a:  ,nordmeyer:n7004a_  a:  ,624.8748087,1259.797977
nordmeyer,n7004a,n70,  A  ,nordmeyer:n7004a_  A  ,517.4574924,1849.641336
nordmeyer,n7004a,n70,  a:  ,nordmeyer:n7004a_  a:  ,624.0483787,1398.066129
nordmeyer,n7004a,n70,  U  ,nordmeyer:n7004a_  U  ,444.0740702,997.6992642
nordmeyer,n7004a,n70,  u:  ,nordmeyer:n7004a_  u:  ,348.9105208,1198.306031
nordmeyer,n7004a,n70,  V  ,nordmeyer:n7004a_  V  ,632.2526821,1506.709444
nordmeyer,n7004a,n70,  I  ,nordmeyer:n7004a_  I  ,358.1540799,2087.626297
nordmeyer,n7004b,n70,  V  ,nordmeyer:n7004b_  V  ,595.7652656,1479.935754
nordmeyer,n7004b,n70,  @:  ,nordmeyer:n7004b_  @:  ,409.9546869,1413.41807
nordmeyer,n7004b,n70,  I  ,nordmeyer:n7004b_  I  ,460.8702078,1744.516192
nordmeyer,n7004b,n70,  u:  ,nordmeyer:n7004b_  u:  ,383.1544642,1353.535453
nordmeyer,n7004b,n70,  V  ,nordmeyer:n7004b_  V  ,570.1455651,1471.468721
nordmeyer,n7004b,n70,  o:  ,nordmeyer:n7004b_  o:  ,530.4493786,1287.859525
nordmeyer,n7004b,n70,  E  ,nordmeyer:n7004b_  E  ,547.4070632,2008.149502
nordmeyer,n7004b,n70,  A  ,nordmeyer:n7004b_  A  ,640.889004,1572.360912
nordmeyer,n7004b,n70,  I  ,nordmeyer:n7004b_  I  ,484.0893612,1808.001073
nordmeyer,n7004b,n70,  u:  ,nordmeyer:n7004b_  u:  ,332.3481515,1290.715937
nordmeyer,n7004b,n70,  i:  ,nordmeyer:n7004b_  i:  ,369.6398528,2390.923961
nordmeyer,n7004b,n70,  A  ,nordmeyer:n7004b_  A  ,602.2270494,1912.178772
nordmeyer,n7004b,n70,  i:  ,nordmeyer:n7004b_  i:  ,409.4881221,2208.998474
nordmeyer,n7005a,n70,  i:  ,nordmeyer:n7005a_  i:  ,352.3309122,2114.377025
nordmeyer,n7005a,n70,  A  ,nordmeyer:n7005a_  A  ,636.4984238,1828.962663
nordmeyer,n7005a,n70,  o:  ,nordmeyer:n7005a_  o:  ,447.7722401,1101.322086
nordmeyer,n7005a,n70,  u:  ,nordmeyer:n7005a_  u:  ,336.8681869,1375.091261
nordmeyer,n7005a,n70,  I  ,nordmeyer:n7005a_  I  ,376.3556022,1903.817035
nordmeyer,n7005a,n70,  O  ,nordmeyer:n7005a_  O  ,606.9771438,1196.867614
nordmeyer,n7005a,n70,  A  ,nordmeyer:n7005a_  A  ,575.1573991,2117.032509
nordmeyer,n7005a,n70,  A  ,nordmeyer:n7005a_  A  ,597.2456947,1819.863326
nordmeyer,n7005a,n70,  @:  ,nordmeyer:n7005a_  @:  ,499.0138111,1427.298175
nordmeyer,n7005a,n70,  V  ,nordmeyer:n7005a_  V  ,577.2056111,1436.839269
nordmeyer,n7005a,n70,  A  ,nordmeyer:n7005a_  A  ,575.3281543,1867.026034
nordmeyer,n7005b,n70,  a:  ,nordmeyer:n7005b_  a:  ,568.6544902,1304.600947
nordmeyer,n7005b,n70,  A  ,nordmeyer:n7005b_  A  ,680.5679874,1959.64034
nordmeyer,n7005b,n70,  i:  ,nordmeyer:n7005b_  i:  ,496.2959883,2438.0979
nordmeyer,n7005b,n70,  i:  ,nordmeyer:n7005b_  i:  ,429.2841396,2437.025284
nordmeyer,n7005b,n70,  o:  ,nordmeyer:n7005b_  o:  ,443.9146552,1205.370884
nordmeyer,n7005b,n70,  A  ,nordmeyer:n7005b_  A  ,620.6696715,1747.375616
nordmeyer,n7005b,n70,  A  ,nordmeyer:n7005b_  A  ,626.1056566,1727.740489
nordmeyer,n7006a,n70,  E  ,nordmeyer:n7006a_  E  ,476.6760373,1955.765375
nordmeyer,n7006a,n70,  E  ,nordmeyer:n7006a_  E  ,454.4568275,2045.578097
nordmeyer,n7006a,n70,  O  ,nordmeyer:n7006a_  O  ,542.7112404,1139.592084
nordmeyer,n7006a,n70,  a:  ,nordmeyer:n7006a_  a:  ,652.2805807,1264.368147
nordmeyer,n7006a,n70,  O  ,nordmeyer:n7006a_  O  ,552.1702478,1044.100832
nordmeyer,n7006a,n70,  E  ,nordmeyer:n7006a_  E  ,490.6367166,1956.982658
nordmeyer,n7006a,n70,  O  ,nordmeyer:n7006a_  O  ,605.0954242,1112.120358
nordmeyer,n7006a,n70,  I  ,nordmeyer:n7006a_  I  ,420.2949982,1981.90421
nordmeyer,n7006a,n70,  u:  ,nordmeyer:n7006a_  u:  ,404.2632977,1559.515674
nordmeyer,n7006a,n70,  o:  ,nordmeyer:n7006a_  o:  ,458.2580983,1082.25375
nordmeyer,n7006a,n70,  o:  ,nordmeyer:n7006a_  o:  ,458.546123,1130.307779
nordmeyer,n7006a,n70,  V  ,nordmeyer:n7006a_  V  ,643.716586,1442.876138
nordmeyer,n7006b,n70,  V  ,nordmeyer:n7006b_  V  ,644.190435,1434.242207
nordmeyer,n7006b,n70,  E  ,nordmeyer:n7006b_  E  ,515.7562046,2053.5179
nordmeyer,n7006b,n70,  I  ,nordmeyer:n7006b_  I  ,344.9476211,2158.4178
nordmeyer,n7006b,n70,  I  ,nordmeyer:n7006b_  I  ,399.2548443,2319.499124
nordmeyer,n7006b,n70,  I  ,nordmeyer:n7006b_  I  ,416.0153606,2116.070113
nordmeyer,n7006b,n70,  A  ,nordmeyer:n7006b_  A  ,568.6301041,1795.176162
nordmeyer,n7006b,n70,  A  ,nordmeyer:n7006b_  A  ,613.6316054,1748.573269
nordmeyer,n7006b,n70,  E  ,nordmeyer:n7006b_  E  ,452.9166311,2139.513814
nordmeyer,n7006b,n70,  E  ,nordmeyer:n7006b_  E  ,526.8826318,1880.997073
nordmeyer,n7006b,n70,  a:  ,nordmeyer:n7006b_  a:  ,641.597244,1327.673308
nordmeyer,n7007a,n70,  @:  ,nordmeyer:n7007a_  @:  ,553.1093995,1438.804064
nordmeyer,n7007a,n70,  E  ,nordmeyer:n7007a_  E  ,471.0874553,1737.195591
nordmeyer,n7007a,n70,  u:  ,nordmeyer:n7007a_  u:  ,353.9449375,1439.549064
nordmeyer,n7007a,n70,  I  ,nordmeyer:n7007a_  I  ,396.3536001,2309.478544
nordmeyer,n7007a,n70,  u:  ,nordmeyer:n7007a_  u:  ,461.0442238,1211.273495
nordmeyer,n7007a,n70,  A  ,nordmeyer:n7007a_  A  ,617.07349,1902.29304
nordmeyer,n7007a,n70,  A  ,nordmeyer:n7007a_  A  ,572.5067146,1763.371117
nordmeyer,n7007a,n70,  I  ,nordmeyer:n7007a_  I  ,404.4028413,2127.278313
nordmeyer,n7007a,n70,  V  ,nordmeyer:n7007a_  V  ,586.1803571,1578.127818
nordmeyer,n7007a,n70,  V  ,nordmeyer:n7007a_  V  ,611.0525716,1392.634163
nordmeyer,n7007a,n70,  O  ,nordmeyer:n7007a_  O  ,531.8641285,1074.70475
nordmeyer,n7007a,n70,  I  ,nordmeyer:n7007a_  I  ,367.457429,2077.389263
nordmeyer,n7007b,n70,  A  ,nordmeyer:n7007b_  A  ,603.8921223,1914.89958
nordmeyer,n7007b,n70,  E  ,nordmeyer:n7007b_  E  ,484.59853,1823.642159
nordmeyer,n7007b,n70,  I  ,nordmeyer:n7007b_  I  ,482.7001557,1800.175041
nordmeyer,n7007b,n70,  E  ,nordmeyer:n7007b_  E  ,458.492537,1862.745686
nordmeyer,n7007b,n70,  I  ,nordmeyer:n7007b_  I  ,400.2930718,2013.032829
nordmeyer,n7007b,n70,  u:  ,nordmeyer:n7007b_  u:  ,364.0275502,1572.638173
nordmeyer,n7007b,n70,  a:  ,nordmeyer:n7007b_  a:  ,600.9757684,1394.864422
nordmeyer,n7007b,n70,  O  ,nordmeyer:n7007b_  O  ,532.3906575,1031.242869
nordmeyer,n7007b,n70,  o:  ,nordmeyer:n7007b_  o:  ,461.3950541,930.1133064
nordmeyer,n7009a,n70,  A  ,nordmeyer:n7009a_  A  ,616.109453,1856.867303
nordmeyer,n7009a,n70,  A  ,nordmeyer:n7009a_  A  ,620.5863889,1867.071731
nordmeyer,n7009a,n70,  i:  ,nordmeyer:n7009a_  i:  ,408.9716416,2310.681647
nordmeyer,n7009b,n70,  E  ,nordmeyer:n7009b_  E  ,465.8368795,1872.863297
nordmeyer,n7009b,n70,  O  ,nordmeyer:n7009b_  O  ,584.1137952,1074.551864
nordmeyer,n7009b,n70,  o:  ,nordmeyer:n7009b_  o:  ,394.3670693,1052.409454
nordmeyer,n7009b,n70,  i:  ,nordmeyer:n7009b_  i:  ,316.7634052,2052.268116
nordmeyer,n7009b,n70,  i:  ,nordmeyer:n7009b_  i:  ,345.8093664,2122.10182
nordmeyer,n7009b,n70,  O  ,nordmeyer:n7009b_  O  ,565.8993388,1030.380801
nordmeyer,n7009b,n70,  A  ,nordmeyer:n7009b_  A  ,594.9996089,1671.586848
nordmeyer,n7009b,n70,  E  ,nordmeyer:n7009b_  E  ,482.9969413,2177.482026
nordmeyer,n7010b,n70,  u:  ,nordmeyer:n7010b_  u:  ,379.8668545,1236.8961
nordmeyer,n7010b,n70,  I  ,nordmeyer:n7010b_  I  ,445.1840465,1987.302555
nordmeyer,n7010b,n70,  V  ,nordmeyer:n7010b_  V  ,567.4289027,1383.429359
nordmeyer,n7010b,n70,  u:  ,nordmeyer:n7010b_  u:  ,405.5207455,997.3241033
nordmeyer,n7010b,n70,  V  ,nordmeyer:n7010b_  V  ,619.4950596,1466.672581
nordmeyer,n7010b,n70,  I  ,nordmeyer:n7010b_  I  ,360.5986073,1923.576614
nordmeyer,n7010b,n70,  O  ,nordmeyer:n7010b_  O  ,573.0449692,1238.829796
nordmeyer,n7010b,n70,  A  ,nordmeyer:n7010b_  A  ,600.401884,1685.75378
nordmeyer,n7010b,n70,  o:  ,nordmeyer:n7010b_  o:  ,447.5803042,1101.129961
nordmeyer,n7010b,n70,  u:  ,nordmeyer:n7010b_  u:  ,407.1995136,1036.955877
nordmeyer,n7010b,n70,  O  ,nordmeyer:n7010b_  O  ,559.1077774,1197.352745
nordmeyer,n7011b,n70,  i:  ,nordmeyer:n7011b_  i:  ,411.32744,2126.404391
nordmeyer,n7011b,n70,  I  ,nordmeyer:n7011b_  I  ,440.604204,1588.42801
nordmeyer,n7011b,n70,  I  ,nordmeyer:n7011b_  I  ,494.540174,2174.343188
nordmeyer,n7011b,n70,  V  ,nordmeyer:n7011b_  V  ,567.2359826,1214.407547
nordmeyer,n7011b,n70,  E  ,nordmeyer:n7011b_  E  ,502.7406237,1874.124417
nordmeyer,n7011b,n70,  A  ,nordmeyer:n7011b_  A  ,566.0764753,1902.122871
nordmeyer,n7011b,n70,  A  ,nordmeyer:n7011b_  A  ,585.9510042,2086.833141
nordmeyer,n7011b,n70,  A  ,nordmeyer:n7011b_  A  ,591.6866959,1692.129426
nordmeyer,n7011b,n70,  I  ,nordmeyer:n7011b_  I  ,430.4802354,1847.296883
nordmeyer,n7011b,n70,  a:  ,nordmeyer:n7011b_  a:  ,615.0182204,1359.809971
nordmeyer,n7012a,n70,  A  ,nordmeyer:n7012a_  A  ,561.1903407,1928.064254
nordmeyer,n7012a,n70,  E  ,nordmeyer:n7012a_  E  ,449.7521091,2070.996135
nordmeyer,n7012a,n70,  A  ,nordmeyer:n7012a_  A  ,556.0697048,1668.028451
nordmeyer,n7012a,n70,  I  ,nordmeyer:n7012a_  I  ,392.8902511,1971.546811
nordmeyer,n7012a,n70,  i:  ,nordmeyer:n7012a_  i:  ,380.0233024,2280.118577
nordmeyer,n7012a,n70,  A  ,nordmeyer:n7012a_  A  ,593.4909644,1749.803097
nordmeyer,n7012a,n70,  i:  ,nordmeyer:n7012a_  i:  ,417.7858567,2291.288855
nordmeyer,n7012b,n70,  u:  ,nordmeyer:n7012b_  u:  ,363.052584,1167.492276
nordmeyer,n7012b,n70,  o:  ,nordmeyer:n7012b_  o:  ,421.5321188,1106.993616
nordmeyer,n7012b,n70,  I  ,nordmeyer:n7012b_  I  ,378.8481341,2108.081976
nordmeyer,n7012b,n70,  E  ,nordmeyer:n7012b_  E  ,566.8157094,1972.70899
nordmeyer,n7012b,n70,  E  ,nordmeyer:n7012b_  E  ,500.3667697,1893.391692
nordmeyer,n7012b,n70,  u:  ,nordmeyer:n7012b_  u:  ,397.3960746,1664.24225
nordmeyer,n7012b,n70,  O  ,nordmeyer:n7012b_  O  ,634.6307527,1148.814144
nordmeyer,n7012b,n70,  V  ,nordmeyer:n7012b_  V  ,602.5359723,1527.637208
nordmeyer,n7012b,n70,  I  ,nordmeyer:n7012b_  I  ,445.7823926,2024.642757
nordmeyer,n7012b,n70,  I  ,nordmeyer:n7012b_  I  ,394.1312136,2103.585743
nordmeyer,n7012b,n70,  a:  ,nordmeyer:n7012b_  a:  ,539.83979,1317.77092
nordmeyer,n7012b,n70,  E  ,nordmeyer:n7012b_  E  ,525.0309014,2037.107924
nordmeyer,n7012b,n70,  u:  ,nordmeyer:n7012b_  u:  ,364.6639124,1202.118493
nordmeyer,n7013a,n70,  I  ,nordmeyer:n7013a_  I  ,410.7790985,2037.847856
nordmeyer,n7013a,n70,  O  ,nordmeyer:n7013a_  O  ,635.5115946,1059.40873
nordmeyer,n7013a,n70,  V  ,nordmeyer:n7013a_  V  ,691.3872723,1500.741949
nordmeyer,n7013a,n70,  I  ,nordmeyer:n7013a_  I  ,413.8681281,1801.828031
nordmeyer,n7013a,n70,  E  ,nordmeyer:n7013a_  E  ,534.3785766,1944.673367
nordmeyer,n7013a,n70,  u:  ,nordmeyer:n7013a_  u:  ,342.9311774,1396.707735
nordmeyer,n7013b,n70,  a:  ,nordmeyer:n7013b_  a:  ,735.9536048,1353.909451
nordmeyer,n7013b,n70,  A  ,nordmeyer:n7013b_  A  ,560.0540085,2129.0685
nordmeyer,n7013b,n70,  E  ,nordmeyer:n7013b_  E  ,522.3368722,2016.333727
nordmeyer,n7013b,n70,  i:  ,nordmeyer:n7013b_  i:  ,365.2337834,2144.784868
nordmeyer,n7013b,n70,  V  ,nordmeyer:n7013b_  V  ,599.8081011,1375.839174
nordmeyer,n7013b,n70,  o:  ,nordmeyer:n7013b_  o:  ,464.0665161,1236.796404
nordmeyer,n7013b,n70,  i:  ,nordmeyer:n7013b_  i:  ,328.2826662,2245.04127
nordmeyer,n7013b,n70,  I  ,nordmeyer:n7013b_  I  ,501.9415633,2237.974035
nordmeyer,n7013b,n70,  I  ,nordmeyer:n7013b_  I  ,443.622675,1619.431232
nordmeyer,n7014b,n70,  a:  ,nordmeyer:n7014b_  a:  ,684.1981314,1403.119672
nordmeyer,n7014b,n70,  O  ,nordmeyer:n7014b_  O  ,553.3686439,1123.814041
nordmeyer,n7014b,n70,  I  ,nordmeyer:n7014b_  I  ,408.6529008,2055.287433
nordmeyer,n7014b,n70,  i:  ,nordmeyer:n7014b_  i:  ,327.1514158,2136.193942
nordmeyer,n7014b,n70,  O  ,nordmeyer:n7014b_  O  ,642.926007,1160.754341
nordmeyer,n7014b,n70,  i:  ,nordmeyer:n7014b_  i:  ,429.9578307,2366.177741
nordmeyer,n7014b,n70,  i:  ,nordmeyer:n7014b_  i:  ,364.8495983,2172.851698
nordmeyer,n7014b,n70,  O  ,nordmeyer:n7014b_  O  ,600.3517826,1109.48586
nordmeyer,n7014b,n70,  V  ,nordmeyer:n7014b_  V  ,625.541064,1457.484117
nordmeyer,n7015b,n70,  o:  ,nordmeyer:n7015b_  o:  ,478.391586,947.1855172
nordmeyer,n7015b,n70,  I  ,nordmeyer:n7015b_  I  ,467.7454719,1982.32229
nordmeyer,n7015b,n70,  I  ,nordmeyer:n7015b_  I  ,354.3172133,2110.556611
nordmeyer,n7015b,n70,  o:  ,nordmeyer:n7015b_  o:  ,476.9481398,1064.124889
nordmeyer,n7015b,n70,  O  ,nordmeyer:n7015b_  O  ,616.9190213,1186.163766
nordmeyer,n7015b,n70,  E  ,nordmeyer:n7015b_  E  ,489.5785191,2019.49541
nordmeyer,n7015b,n70,  E  ,nordmeyer:n7015b_  E  ,462.7320936,1769.578104
nordmeyer,n7015b,n70,  I  ,nordmeyer:n7015b_  I  ,440.5415978,1888.132316
nordmeyer,n7015b,n70,  O  ,nordmeyer:n7015b_  O  ,625.5547739,1025.849072
nordmeyer,n7016a,n70,  A  ,nordmeyer:n7016a_  A  ,671.9896862,1814.2766
nordmeyer,n7016a,n70,  V  ,nordmeyer:n7016a_  V  ,639.8172516,1363.786144
nordmeyer,n7016a,n70,  a:  ,nordmeyer:n7016a_  a:  ,576.3208257,1358.104676
nordmeyer,n7016a,n70,  E  ,nordmeyer:n7016a_  E  ,463.7371546,1922.296931
nordmeyer,n7016a,n70,  E  ,nordmeyer:n7016a_  E  ,467.7827464,1787.475846
nordmeyer,n7016a,n70,  I  ,nordmeyer:n7016a_  I  ,344.7862704,2044.802981
nordmeyer,n7016a,n70,  V  ,nordmeyer:n7016a_  V  ,628.3487528,1427.977994
nordmeyer,n7016a,n70,  A  ,nordmeyer:n7016a_  A  ,567.8112915,1904.574864
nordmeyer,n7016a,n70,  A  ,nordmeyer:n7016a_  A  ,616.8996847,1791.809713
nordmeyer,n7016a,n70,  A  ,nordmeyer:n7016a_  A  ,586.0192817,1759.786627
nordmeyer,n7016b,n70,  O  ,nordmeyer:n7016b_  O  ,590.6675445,1063.124064
nordmeyer,n7016b,n70,  V  ,nordmeyer:n7016b_  V  ,611.4055327,1428.852162
nordmeyer,n7016b,n70,  I  ,nordmeyer:n7016b_  I  ,408.7341889,2241.475536
nordmeyer,n7016b,n70,  I  ,nordmeyer:n7016b_  I  ,450.3423906,1728.342345
nordmeyer,n7016b,n70,  A  ,nordmeyer:n7016b_  A  ,677.9278717,1997.54086
nordmeyer,n7016b,n70,  a:  ,nordmeyer:n7016b_  a:  ,595.4907207,1407.806279
nordmeyer,n7016b,n70,  O  ,nordmeyer:n7016b_  O  ,563.8303955,1228.723442
nordmeyer,n7016b,n70,  E  ,nordmeyer:n7016b_  E  ,463.4651025,1815.266789
nordmeyer,n7017a,n70,  V  ,nordmeyer:n7017a_  V  ,588.9009427,1343.058425
nordmeyer,n7017a,n70,  I  ,nordmeyer:n7017a_  I  ,437.4890118,1667.416547
nordmeyer,n7017a,n70,  a:  ,nordmeyer:n7017a_  a:  ,602.5450591,1316.574239
nordmeyer,n7017a,n70,  O  ,nordmeyer:n7017a_  O  ,566.0821037,1132.342152
nordmeyer,n7017a,n70,  V  ,nordmeyer:n7017a_  V  ,487.6663935,1362.83467
nordmeyer,n7017a,n70,  I  ,nordmeyer:n7017a_  I  ,444.6264991,1399.897322
nordmeyer,n7017a,n70,  E  ,nordmeyer:n7017a_  E  ,538.3776969,1972.809265
nordmeyer,n7017a,n70,  A  ,nordmeyer:n7017a_  A  ,518.1830199,1979.549116
nordmeyer,n7017a,n70,  I  ,nordmeyer:n7017a_  I  ,407.5115076,2115.085212
nordmeyer,n7017a,n70,  i:  ,nordmeyer:n7017a_  i:  ,356.0241286,2258.548767
nordmeyer,n7017a,n70,  V  ,nordmeyer:n7017a_  V  ,569.6748884,1433.801708
nordmeyer,n7017a,n70,  I  ,nordmeyer:n7017a_  I  ,341.1653166,2084.695824
nordmeyer,n7017a,n70,  o:  ,nordmeyer:n7017a_  o:  ,460.2672452,1082.93685
nordmeyer,n7017b,n70,  A  ,nordmeyer:n7017b_  A  ,645.7029941,1945.224201
nordmeyer,n7017b,n70,  V  ,nordmeyer:n7017b_  V  ,626.2888943,1349.716688
nordmeyer,n7017b,n70,  I  ,nordmeyer:n7017b_  I  ,380.5487972,2136.580127
nordmeyer,n7017b,n70,  o:  ,nordmeyer:n7017b_  o:  ,476.0677198,1117.965803
nordmeyer,n7017b,n70,  V  ,nordmeyer:n7017b_  V  ,612.2333764,1425.002274
nordmeyer,n7017b,n70,  V  ,nordmeyer:n7017b_  V  ,658.4934731,1597.606091
nordmeyer,n7017b,n70,  E  ,nordmeyer:n7017b_  E  ,442.9425816,1821.916071
